source_path,relative_path,workspace,size_bytes,modified_at,freeze_status,reason,sha256
PDCH\去噪声\未清洗可用\全量事件（未校验）\026A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/026A_ordered_events.txt,去噪声,23428,2026-04-08T01:42:00.045837+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\026B_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/026B_ordered_events.txt,去噪声,16026,2026-04-08T01:42:00.069313+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\027A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/027A_ordered_events.txt,去噪声,26629,2026-04-08T01:42:00.095769+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\027B_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/027B_ordered_events.txt,去噪声,20983,2026-04-08T01:42:00.117068+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\028A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/028A_ordered_events.txt,去噪声,20926,2026-04-08T01:42:00.141753+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\029A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/029A_ordered_events.txt,去噪声,27705,2026-04-08T01:42:00.195029+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\030A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/030A_ordered_events.txt,去噪声,18297,2026-04-08T01:42:00.217033+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\031A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/031A_ordered_events.txt,去噪声,29805,2026-04-08T01:42:00.232697+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\032A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/032A_ordered_events.txt,去噪声,26139,2026-04-08T01:42:00.255894+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\033A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/033A_ordered_events.txt,去噪声,14095,2026-04-08T01:42:00.274110+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\034A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/034A_ordered_events.txt,去噪声,17754,2026-04-08T01:42:00.298623+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\035A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/035A_ordered_events.txt,去噪声,25535,2026-04-08T01:42:00.333860+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\036A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/036A_ordered_events.txt,去噪声,15842,2026-04-08T01:42:00.364419+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\037A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/037A_ordered_events.txt,去噪声,19986,2026-04-08T01:42:00.396109+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\038A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/038A_ordered_events.txt,去噪声,19842,2026-04-08T01:42:00.439307+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\039A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/039A_ordered_events.txt,去噪声,21018,2026-04-08T01:42:00.467941+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\040A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/040A_ordered_events.txt,去噪声,34327,2026-04-08T01:42:00.498778+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\041A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/041A_ordered_events.txt,去噪声,20173,2026-04-08T01:42:00.525260+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\042A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/042A_ordered_events.txt,去噪声,17782,2026-04-08T01:42:00.561632+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\043A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/043A_ordered_events.txt,去噪声,20496,2026-04-08T01:42:00.587715+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\044A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/044A_ordered_events.txt,去噪声,17530,2026-04-08T01:42:00.616510+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\045A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/045A_ordered_events.txt,去噪声,36347,2026-04-08T01:42:00.670813+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\046A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/046A_ordered_events.txt,去噪声,17508,2026-04-08T01:42:00.700147+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\047A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/047A_ordered_events.txt,去噪声,22481,2026-04-08T01:42:00.730963+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\048A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/048A_ordered_events.txt,去噪声,13821,2026-04-08T01:42:00.754674+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\049A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/049A_ordered_events.txt,去噪声,25409,2026-04-08T01:42:00.777844+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\050A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/050A_ordered_events.txt,去噪声,25847,2026-04-08T01:42:00.814556+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\051A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/051A_ordered_events.txt,去噪声,21616,2026-04-08T01:42:00.850408+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\052A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/052A_ordered_events.txt,去噪声,14374,2026-04-08T01:42:00.870011+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\053A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/053A_ordered_events.txt,去噪声,21780,2026-04-08T01:42:00.887246+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\054A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/054A_ordered_events.txt,去噪声,21692,2026-04-08T01:42:00.906960+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\055A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/055A_ordered_events.txt,去噪声,24024,2026-04-08T01:42:00.936099+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\056A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/056A_ordered_events.txt,去噪声,23545,2026-04-08T01:42:00.959994+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\057A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/057A_ordered_events.txt,去噪声,18632,2026-04-08T01:42:00.976157+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\058A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/058A_ordered_events.txt,去噪声,21659,2026-04-08T01:42:00.990548+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\059A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/059A_ordered_events.txt,去噪声,19714,2026-04-08T01:42:01.004849+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\060A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/060A_ordered_events.txt,去噪声,21837,2026-04-08T01:42:01.019509+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\061A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/061A_ordered_events.txt,去噪声,16834,2026-04-08T01:42:01.039157+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\062A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/062A_ordered_events.txt,去噪声,25139,2026-04-08T01:42:01.065522+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\065A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/065A_ordered_events.txt,去噪声,18234,2026-04-08T01:42:01.089252+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\066A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/066A_ordered_events.txt,去噪声,20419,2026-04-08T01:42:01.112895+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\067A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/067A_ordered_events.txt,去噪声,15735,2026-04-08T01:42:01.129971+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\068A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/068A_ordered_events.txt,去噪声,22365,2026-04-08T01:42:01.163080+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\069A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/069A_ordered_events.txt,去噪声,19282,2026-04-08T01:42:01.185153+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\070A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/070A_ordered_events.txt,去噪声,26299,2026-04-08T01:42:01.214125+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\071A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/071A_ordered_events.txt,去噪声,22643,2026-04-08T01:42:01.242438+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\072A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/072A_ordered_events.txt,去噪声,13963,2026-04-08T01:42:01.261069+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\073A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/073A_ordered_events.txt,去噪声,19696,2026-04-08T01:42:01.289157+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\074A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/074A_ordered_events.txt,去噪声,20650,2026-04-08T01:42:01.316340+00:00,pointer_only,non-result,nan
PDCH\去噪声\未清洗可用\全量事件（未校验）\075A_ordered_events.txt,去噪声/未清洗可用/全量事件（未校验）/075A_ordered_events.txt,去噪声,17622,2026-04-08T01:42:01.331747+00:00,pointer_only,non-result,nan
PDCH\去噪声\清洗后全文\001A\001A_full_dialogue.txt,去噪声/清洗后全文/001A/001A_full_dialogue.txt,去噪声,17018,2026-04-07T03:30:31.754987+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\001B\001B_full_dialogue.txt,去噪声/清洗后全文/001B/001B_full_dialogue.txt,去噪声,28968,2026-04-07T03:30:31.760095+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\002A\002A_full_dialogue.txt,去噪声/清洗后全文/002A/002A_full_dialogue.txt,去噪声,17780,2026-04-07T03:30:31.762607+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\002B\002B_full_dialogue.txt,去噪声/清洗后全文/002B/002B_full_dialogue.txt,去噪声,16067,2026-04-07T03:30:31.766609+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\003A\003A_full_dialogue.txt,去噪声/清洗后全文/003A/003A_full_dialogue.txt,去噪声,14405,2026-04-07T03:30:31.769267+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\003B\003B_full_dialogue.txt,去噪声/清洗后全文/003B/003B_full_dialogue.txt,去噪声,24405,2026-04-07T03:30:31.772910+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\004A\004A_full_dialogue.txt,去噪声/清洗后全文/004A/004A_full_dialogue.txt,去噪声,21141,2026-04-07T03:30:31.776998+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\004B\004B_full_dialogue.txt,去噪声/清洗后全文/004B/004B_full_dialogue.txt,去噪声,23145,2026-04-07T03:30:31.780510+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\005A\005A_full_dialogue.txt,去噪声/清洗后全文/005A/005A_full_dialogue.txt,去噪声,34132,2026-04-07T03:30:31.785676+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\005B\005B_full_dialogue.txt,去噪声/清洗后全文/005B/005B_full_dialogue.txt,去噪声,26345,2026-04-07T03:30:31.790056+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\006A\006A_full_dialogue.txt,去噪声/清洗后全文/006A/006A_full_dialogue.txt,去噪声,25053,2026-04-07T03:30:31.795588+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\006B\006B_full_dialogue.txt,去噪声/清洗后全文/006B/006B_full_dialogue.txt,去噪声,9697,2026-04-07T03:30:31.799595+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\007A\007A_full_dialogue.txt,去噪声/清洗后全文/007A/007A_full_dialogue.txt,去噪声,26010,2026-04-07T03:30:31.804339+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\007B\007B_full_dialogue.txt,去噪声/清洗后全文/007B/007B_full_dialogue.txt,去噪声,14426,2026-04-07T03:30:31.809347+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\008A\008A_full_dialogue.txt,去噪声/清洗后全文/008A/008A_full_dialogue.txt,去噪声,28798,2026-04-07T03:30:31.816971+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\008B\008B_full_dialogue.txt,去噪声/清洗后全文/008B/008B_full_dialogue.txt,去噪声,22989,2026-04-07T03:30:31.823278+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\009A\009A_full_dialogue.txt,去噪声/清洗后全文/009A/009A_full_dialogue.txt,去噪声,26207,2026-04-07T03:30:31.827810+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\009B\009B_full_dialogue.txt,去噪声/清洗后全文/009B/009B_full_dialogue.txt,去噪声,18778,2026-04-07T03:30:31.830812+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\010A\010A_full_dialogue.txt,去噪声/清洗后全文/010A/010A_full_dialogue.txt,去噪声,15295,2026-04-07T03:30:31.833841+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\010B\010B_full_dialogue.txt,去噪声/清洗后全文/010B/010B_full_dialogue.txt,去噪声,21239,2026-04-07T03:30:31.838767+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\011A\011A_full_dialogue.txt,去噪声/清洗后全文/011A/011A_full_dialogue.txt,去噪声,20520,2026-04-07T03:30:31.841914+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\011B\011B_full_dialogue.txt,去噪声/清洗后全文/011B/011B_full_dialogue.txt,去噪声,20559,2026-04-07T03:30:31.845669+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\012A\012A_full_dialogue.txt,去噪声/清洗后全文/012A/012A_full_dialogue.txt,去噪声,31498,2026-04-07T03:30:31.850237+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\012B\012B_full_dialogue.txt,去噪声/清洗后全文/012B/012B_full_dialogue.txt,去噪声,11947,2026-04-07T03:30:31.852950+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\013A\013A_full_dialogue.txt,去噪声/清洗后全文/013A/013A_full_dialogue.txt,去噪声,19103,2026-04-07T03:30:31.856449+00:00,pointer_only,raw/backup layer; pointer retained,nan
PDCH\去噪声\清洗后全文\013B\013B_full_dialogue.txt,去噪声/清洗后全文/013B/013B_full_dialogue.txt,去噪声,12018,2026-04-07T03:30:31.860451+00:00,pointer_only,raw/backup layer; pointer retained,nan
